Country,Date,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration
Indonesia,05-12-2000,31.2,23,26.6,0.2,11.2,40.3,40077.99
Indonesia,06-12-2000,30.9,23.8,26.6,0,13.5,43.9,36065.41
Indonesia,07-12-2000,31.8,23.1,26.8,0.5,8.6,36.4,37065.54
Indonesia,08-12-2000,32.8,23.1,27.1,4.8,7.9,31.3,40797.23
Indonesia,09-12-2000,30.1,23.9,26.1,4.1,5.5,26.6,21397.55
Indonesia,10-12-2000,31.2,23.3,25.9,6.3,4.1,24.5,33927.71
Indonesia,11-12-2000,30.4,23.2,25.7,2.1,5,22.7,33099.39
Indonesia,12-12-2000,29.4,22.5,24.6,12,4.7,23.4,15610.59
Indonesia,13-12-2000,27.7,22.3,24.6,12.3,8.9,20.2,31882.75
Indonesia,14-12-2000,28.5,22.3,24.8,5.9,6.5,26.6,9928.29
Indonesia,15-12-2000,28.4,22.5,24.9,2.9,7.6,21.2,22889.93
Indonesia,16-12-2000,29.4,22.7,25.4,5.7,6.3,22.7,39600
Indonesia,17-12-2000,28.3,22.5,24.6,9.1,6.9,25.9,23924.59
Indonesia,18-12-2000,30.2,22.1,25.6,8.5,6.7,20.2,39237.7
Indonesia,19-12-2000,29,22.5,24.9,9.8,4.5,21.6,26166.92
Indonesia,20-12-2000,30,22.8,24.9,13.1,4,16.9,22852.99
Indonesia,21-12-2000,28.9,22.8,24.7,3.2,4.7,27.4,14810.17
Indonesia,22-12-2000,28.1,22,24.4,11.9,8.2,20.9,18320.4
Indonesia,23-12-2000,30.2,22.5,24.7,12,13.2,35.6,29595.67
Indonesia,24-12-2000,28,22.3,24,19.4,12.1,35.6,20324.98
Indonesia,25-12-2000,27.6,22.5,24.4,1.9,9.7,42.1,35180.02
Indonesia,26-12-2000,30,22,25.3,0.4,10.7,32.8,33095.39
Indonesia,27-12-2000,29.1,22.2,25.7,0.2,6.9,19.1,25941.86
Indonesia,28-12-2000,31,22.9,26,6.9,8.4,27.4,39807.28
Indonesia,29-12-2000,29.5,22.4,24.9,16.4,6.7,24.1,31981.77
Indonesia,30-12-2000,28.6,22.8,24.6,16.1,9.6,28.1,20146.99
Indonesia,31-12-2000,29.5,22.3,24.6,2.5,7.4,30.6,11371.22
Indonesia,01-01-2001,28.3,22.3,24,17.5,4.3,20.5,13656.39
Indonesia,02-01-2001,28.2,21.7,24.4,9.4,5.1,23,31729.96
Indonesia,03-01-2001,29.2,21.7,24.8,14.3,4.9,17.6,36461.96
Indonesia,04-01-2001,26.3,22.1,23.5,15.3,5.9,20.5,9841.9
Indonesia,05-01-2001,24.9,22.1,23.4,6.9,4,13.3,3799.63
Indonesia,06-01-2001,27.4,22.2,24.2,14.3,5.2,24.5,21870.6
Indonesia,07-01-2001,29.2,22,24.4,15.1,5.2,24.8,20420.02
Indonesia,08-01-2001,28.3,22,24.3,7.7,5.4,21.6,23301.82
Indonesia,09-01-2001,29,21.9,24.5,17.7,5.9,25.2,12510.9
Indonesia,10-01-2001,25.3,22.3,23.3,50.5,4.5,21.6,2307.88
Indonesia,11-01-2001,26.8,21.6,23.6,13.5,4.7,22,15849.41
Indonesia,12-01-2001,28.9,21.1,24.2,11.2,8.8,27.4,22033.61
Indonesia,13-01-2001,27.5,21.9,24.5,2.1,5.2,18,7797.53
Indonesia,14-01-2001,30.6,22.1,26.2,0,7.3,29.2,36644.77
Indonesia,15-01-2001,31.4,22.6,26.6,3.9,4.9,19.4,39600
Indonesia,16-01-2001,28.3,22.7,24.7,16.3,5.8,21.2,28023.72
Indonesia,17-01-2001,29.4,22.4,25.5,3.7,6.9,28.4,38519.32
Indonesia,18-01-2001,30.3,22,25.5,13.6,6.5,22.7,39195.84
Indonesia,19-01-2001,29.7,22.5,24.8,13.4,5.1,20.5,28089.01
Indonesia,20-01-2001,29.8,22.5,25.3,52.7,6.1,24.5,36586.45
Indonesia,21-01-2001,27.4,22.2,24.2,11.8,7.4,22.7,23831.58
Indonesia,22-01-2001,29,22.2,24.8,10.1,4.3,24.5,39600
Indonesia,23-01-2001,30.5,22.6,25,8.9,6.3,19.8,27514.7
Indonesia,24-01-2001,28.3,22.6,24.3,32.2,6,19.4,13180.4
Indonesia,25-01-2001,29.1,22.1,24.8,2.3,4.7,19.1,19939.46
Indonesia,26-01-2001,29.6,22.2,25.4,16.4,5.9,22.7,38864.59
Indonesia,27-01-2001,29.8,22.4,25.1,21,6.2,20.9,26994.56
Indonesia,28-01-2001,26.5,23,24.1,18.1,6.6,19.1,17704.15
Indonesia,29-01-2001,28.2,22.5,24.1,18.6,7.6,20.9,14830
Indonesia,30-01-2001,29.2,22.4,25,12.8,6.4,26.6,37072.16
Indonesia,31-01-2001,30.1,22.5,24.9,7.7,8.3,29.5,35952.08
Indonesia,01-02-2001,30.7,22.3,25.2,25.5,6.3,34.9,32250.22
Indonesia,02-02-2001,28.9,22.7,24.9,7.5,4.6,21.6,21176.05
Indonesia,03-02-2001,29.3,22.1,25.4,1,7.8,35.6,34477.59
Indonesia,04-02-2001,29,22.7,24.8,18.4,6.1,33.8,25181
Indonesia,05-02-2001,28.5,22.3,24.5,14.2,6.6,20.2,25200
Indonesia,06-02-2001,30.8,22,25.4,16.4,6.6,29.5,35938.98
Indonesia,07-02-2001,28.9,22.9,24.7,6.8,4.9,23,22614.88
Indonesia,08-02-2001,27.2,22.4,24.4,24.5,6.7,22.3,18922.3
Indonesia,09-02-2001,27.4,22.5,24,23.3,4.2,28.1,5336.71
Indonesia,10-02-2001,29.4,22.6,24.5,12.9,8.7,33.1,22049.11
Indonesia,11-02-2001,30.4,22.3,25.1,5.6,8.1,38.2,24722.43
Indonesia,12-02-2001,30.6,22.9,25.8,0.8,6.8,23,24377.2
Indonesia,13-02-2001,28.2,23.2,24.9,24.1,5.9,28.4,12079.36
Indonesia,14-02-2001,28.3,22.8,25.1,1.6,5.5,29.2,12327.45
Indonesia,15-02-2001,31.1,23.2,25.9,10.2,4.3,19.1,27013.88
Indonesia,16-02-2001,25.4,22.7,23.4,40.4,5.2,17.3,0
Indonesia,17-02-2001,28.4,22.5,24.3,9.2,3.7,17.3,18047.07
Indonesia,18-02-2001,30.3,22.3,24.9,7.2,7.2,28.1,28782.48
Indonesia,19-02-2001,30.7,22.5,25.9,0.5,12.2,41.8,34329.41
Indonesia,20-02-2001,32.1,22.4,26.5,2.6,7.2,33.8,36394.59
Indonesia,21-02-2001,31.8,23,27,0,9,33.5,39952.42
Indonesia,22-02-2001,30.6,23.3,26,3.2,6.4,27,30749.1
Indonesia,23-02-2001,29.7,22.4,25,11.2,6.4,26.3,31653.78
Indonesia,24-02-2001,31,21.9,25.2,4.7,7.6,28.1,31332.25
Indonesia,25-02-2001,29.8,22.2,25.4,2.1,6.5,22,37525.04
Indonesia,26-02-2001,28.5,22.5,24.5,16,4.2,20.9,28296.62
Indonesia,27-02-2001,30.3,22.2,24.8,18.1,6.8,20.5,35599.68
Indonesia,28-02-2001,24.4,22.7,23.3,65.5,4.8,15.5,0
Indonesia,01-03-2001,29.7,22.6,25,18.6,4.7,23,23621.93
Indonesia,02-03-2001,27.8,22.6,24.7,9.6,7.7,20.9,21303.42
Indonesia,03-03-2001,30.6,22.5,25.7,9.5,9.2,32,35349.94
Indonesia,04-03-2001,29.6,22.8,25.6,6.7,6.9,20.2,35301.23
Indonesia,05-03-2001,30.1,22.6,25.8,2.1,7.6,17.3,32090.73
Indonesia,06-03-2001,31.3,22.7,26.2,12.1,4.9,25.2,36756.33
Indonesia,07-03-2001,25.9,22.8,24.2,21.5,5.6,17.6,1072.91
Indonesia,08-03-2001,27.9,22.6,24.8,9.3,4.7,13.7,11318.81
Indonesia,09-03-2001,26.7,22.4,24.4,22.8,5.5,15.5,1405.93
Indonesia,10-03-2001,29.6,22.6,24.6,17,4.2,25.9,21116.91
Indonesia,11-03-2001,25.6,22.4,23.7,21.8,6.4,24.1,0
Indonesia,12-03-2001,26.9,22.4,24.1,5.9,6.6,24.5,15150.31
Indonesia,13-03-2001,30.4,21.6,25.6,0.3,8.2,34.9,32444.73
Indonesia,14-03-2001,31.1,23.2,26.1,2.7,8.1,31.3,37709.55
Indonesia,15-03-2001,29.6,22.5,25.4,1,5.9,27,24364.81
Indonesia,16-03-2001,29.8,22.7,25.7,0.4,6.2,26.6,30073.22
Indonesia,17-03-2001,31.4,22.6,26.3,2.4,8.4,29.9,39865.21
Indonesia,18-03-2001,31.6,22.5,26.1,2.2,5.6,29.2,39642.47
Indonesia,19-03-2001,32.1,23.2,26.4,10.1,5.3,23,36374.14
Indonesia,20-03-2001,30.9,22.5,26,9.5,6.1,21.6,39719.28
Indonesia,21-03-2001,29.5,22.4,25.3,13.6,4.6,22.7,35905.13
Indonesia,22-03-2001,31.7,22,26.3,3.7,4.8,18.7,39651.82
Indonesia,23-03-2001,29.3,23,25.5,8.7,7.1,20.5,38023.82
Indonesia,24-03-2001,30.5,22.7,25,20.4,6.6,24.5,29844.57
Indonesia,25-03-2001,30.7,22.5,25.8,4.4,5.5,24.1,33371.4
Indonesia,26-03-2001,31.4,22.6,25.7,20.3,7.9,25.2,39227.78
Indonesia,27-03-2001,27.7,23,24.6,6.2,5.9,23.8,4840.05
Indonesia,28-03-2001,31.2,23,25.3,10.8,5.2,24.1,31143.71
Indonesia,29-03-2001,28.6,22.6,24.6,23.3,6.1,23.8,4411.21
Indonesia,30-03-2001,31,23,25.6,4.7,5.2,26.3,34203.68
Indonesia,31-03-2001,28.7,21.8,24.8,9.6,5.8,20.5,30253.64
Indonesia,01-04-2001,30,22.2,25.8,11,7.1,28.8,36139.12
Indonesia,02-04-2001,31,22.9,25.9,13.4,5.5,18.7,36485.63
Indonesia,03-04-2001,30.3,23,25.7,6.6,4.9,18.7,30240.87
Indonesia,04-04-2001,28.8,22.8,24.5,14.8,7.4,20.5,15934.53
Indonesia,05-04-2001,30.2,22.4,25.4,4.9,5.2,20.2,31624.92
Indonesia,06-04-2001,30.3,22.4,25.2,18.9,5.4,23.4,39600
Indonesia,07-04-2001,29.7,22.5,25.2,4.5,7.3,17.3,29285.57
Indonesia,08-04-2001,29.4,22.4,24.9,17.3,6.6,22.3,21267.01
Indonesia,09-04-2001,28,22.8,24.6,18.4,5.7,27,22494.6
Indonesia,10-04-2001,27.8,22.2,24.6,18.3,5.5,24.1,27752.15
Indonesia,11-04-2001,29.7,23,24.9,10.4,6.8,23,28410.64
Indonesia,12-04-2001,27.3,22.1,24.5,12.2,5.1,22.3,23585.67
Indonesia,13-04-2001,28.9,22.7,24.9,13.1,4.9,22,27839.61
Indonesia,14-04-2001,26.1,22.4,23.6,12.3,6.1,18.7,2753.94
Indonesia,15-04-2001,27.4,22,24.2,12.1,5.2,23.4,16233.72
Indonesia,16-04-2001,29.8,22.3,24.4,12.7,6.5,20.5,25248.06
Indonesia,17-04-2001,28.3,22.5,24.7,11.1,7.1,21.2,22149.89
Indonesia,18-04-2001,30.3,22.2,25.3,2.4,10.1,34.2,32400
Indonesia,19-04-2001,30.3,22.8,25.7,5,6.6,31.3,36617.34
Indonesia,20-04-2001,30.7,22.8,25.7,4.1,5.6,22,30666.1
Indonesia,21-04-2001,28.3,23.4,25.2,7.9,4.1,19.1,22085.66
Indonesia,22-04-2001,31.2,23.2,26.4,2.8,5.9,18.7,35540.45
Indonesia,23-04-2001,30.9,23,26,11.7,5.4,21.6,38802.58
Indonesia,24-04-2001,28.3,23.4,25.3,8,4.8,18.7,33810.87
Indonesia,25-04-2001,30.8,22.4,25.3,11.4,4.5,21.2,20066.6
Indonesia,26-04-2001,30.3,23.5,26.2,1.5,5.4,18.4,35957.27
Indonesia,27-04-2001,29,23.3,24.9,13.1,4.2,15.5,21739.34
Indonesia,28-04-2001,28.9,22.3,24.5,8.8,4.1,15.8,9842.68
Indonesia,29-04-2001,29.1,22.6,25,6.6,4.6,17.6,29660.19
Indonesia,30-04-2001,30.2,23,25.1,17.2,7,19.4,27487.14
Indonesia,01-05-2001,27.7,22.7,24.3,16.2,6.1,19.1,16316.76
Indonesia,02-05-2001,27.9,23.1,24.8,10.2,5.8,20.9,23150.34
Indonesia,03-05-2001,28.7,22.6,25.1,5.5,3.2,18.7,33952.23
Indonesia,04-05-2001,30.1,23.2,25.8,10.1,5.9,18.7,35511.78
Indonesia,05-05-2001,28.2,22.9,24.8,12.5,4.6,20.5,33480.73
Indonesia,06-05-2001,31.1,23.4,26.3,3.8,5.4,19.8,36000
Indonesia,07-05-2001,29.7,23.7,26.1,4.2,4.7,20.5,35956.18
Indonesia,08-05-2001,27.1,23.3,24.7,4.8,4,16.9,12395.62
Indonesia,09-05-2001,29.8,23.3,25.5,8.5,5.8,27.7,30643.25
Indonesia,10-05-2001,28.2,22.7,24.8,9,6.2,15.5,4865.8
Indonesia,11-05-2001,30.6,23,26.2,3.4,6.8,23,36995.02
Indonesia,12-05-2001,29.5,23,25.2,4.7,6.8,26.6,36000
Indonesia,13-05-2001,30.6,23.1,26,6.3,5.2,19.8,39600
Indonesia,14-05-2001,28.1,23,24.7,8,6.8,18.4,22967.37
Indonesia,15-05-2001,30.8,23.3,26.4,2.1,6.7,23.4,36153.29
Indonesia,16-05-2001,31,23.3,26.7,2.9,6.9,25.6,39968.37
Indonesia,17-05-2001,30.9,22.7,26.1,16,6,22.7,39600
Indonesia,18-05-2001,27.7,23,25,17.7,3.9,16.9,29947.16
Indonesia,19-05-2001,27.8,23.1,24.8,18.5,7.5,25.6,28749.12
Indonesia,20-05-2001,30.7,22.7,26,0.6,5.1,20.2,35926.15
Indonesia,21-05-2001,31.6,23.8,26.8,4.3,4.3,16.2,38927.62
Indonesia,22-05-2001,28.7,22.7,25.3,9,5.1,19.1,34772.43
Indonesia,23-05-2001,30.6,22.9,26.1,0.9,5.3,22,36742.03
Indonesia,24-05-2001,30,22.9,26,2.6,5.6,19.8,36527.37
Indonesia,25-05-2001,30.2,23,25.8,5.8,5.4,19.1,31961.38
Indonesia,26-05-2001,30.3,23.1,26.3,1,7.6,24.5,39600
Indonesia,27-05-2001,30.9,22.6,25.8,34.3,6.6,24.5,36000
Indonesia,28-05-2001,30.3,22.6,25.6,4.5,5.8,19.4,37140.69
Indonesia,29-05-2001,30.2,22.4,25.4,24.2,4.4,18,37721.84
Indonesia,30-05-2001,27.6,22.7,24.5,10,6.1,20.9,16540.72
Indonesia,31-05-2001,30.3,22.7,25.9,1.2,6.6,20.9,36000
Indonesia,01-06-2001,30.3,22.8,25.9,0.5,6.6,19.8,36425.03
Indonesia,02-06-2001,31.5,22.6,26.4,1.2,6.9,24.5,39209.46
Indonesia,03-06-2001,28.7,23,25.3,4.9,7.6,23.4,27501.71
Indonesia,04-06-2001,29.9,22.7,25.6,10.4,5.2,23.4,37752.14
Indonesia,05-06-2001,28.4,22.6,24.6,14,5.2,21.6,34789.63
Indonesia,06-06-2001,29,22.6,24.8,4.3,5.8,20.5,35896.72
Indonesia,07-06-2001,27.9,21.9,24.9,7.6,4,19.8,39647.18
Indonesia,08-06-2001,27.9,22.4,24.5,21.8,4.7,21.2,35281.07
Indonesia,09-06-2001,29.5,22.3,24.8,8.3,5.8,27.4,31136.73
Indonesia,10-06-2001,28.7,22.6,25.4,0.7,6.1,31,36000
Indonesia,11-06-2001,30.2,22.6,26.1,0.2,4.8,16.6,38196.38
Indonesia,12-06-2001,30.8,22.5,25.8,5.3,4.8,17.6,36635.25
Indonesia,13-06-2001,29.1,23,25.1,8.2,4.9,19.8,38700.71
Indonesia,14-06-2001,30,22.2,25.4,7.2,5.6,20.2,39732.65
Indonesia,15-06-2001,29.8,21.7,25,8.7,5.6,20.9,33840.59
Indonesia,16-06-2001,28.6,22.3,24.4,10.8,6.3,27.4,28162.21
Indonesia,17-06-2001,26.4,21.9,23.3,10.3,6.4,25.9,12210.88
Indonesia,18-06-2001,25.1,22,23.1,14.5,4.9,19.4,13590.18
Indonesia,19-06-2001,28.3,22.1,24.8,0.3,6,23.4,37172.5
Indonesia,20-06-2001,29,22,25.3,0,7.5,22.3,36983.1
Indonesia,21-06-2001,30.1,21.6,25.6,0.1,7.2,22.7,39807.49
Indonesia,22-06-2001,30.6,21.9,25.9,0,7.3,19.8,39600
Indonesia,23-06-2001,31.5,21.5,26.6,0,6.5,20.2,39806.63
Indonesia,24-06-2001,31.6,22.7,26.5,0.4,5.8,20.9,39118.21
Indonesia,25-06-2001,31.4,23.1,26.5,2.5,6.5,20.9,39132.99
Indonesia,26-06-2001,30.5,22.6,25.8,4.5,6,18,39147.79
Indonesia,27-06-2001,28.9,22.5,24.6,11.2,6.6,20.9,34775.33
Indonesia,28-06-2001,28.7,22.8,24.9,0.7,5.2,20.5,24519.87
Indonesia,29-06-2001,30.3,22.6,26,0.7,6.5,20.5,36695.77
Indonesia,30-06-2001,29.5,23,25.6,1.6,7.7,25.2,38351.77
Indonesia,01-07-2001,29.8,22.6,25.8,0.2,7.6,23.8,39600
Indonesia,02-07-2001,28.4,22.3,25.1,0.2,8.7,24.1,39600
Indonesia,03-07-2001,27.6,22.3,24.4,0,8.5,27,28007.61
Indonesia,04-07-2001,27.1,20.8,23.6,0,8,23.4,22678.35
Indonesia,05-07-2001,28.4,19.6,23.8,0,7.6,22.7,38033.43
Indonesia,06-07-2001,30.7,18.3,24.6,0,6.8,17.3,39813.43
Indonesia,07-07-2001,29.9,20.6,25.1,0,8.3,19.8,39759.32
Indonesia,08-07-2001,31,21.4,26.2,0,6.3,19.1,39617.21
Indonesia,09-07-2001,32.1,22.4,26.7,0.2,4,20.9,39617.91
Indonesia,10-07-2001,29.8,23.5,25.8,1.1,8.7,24.5,37002.62
Indonesia,11-07-2001,30.8,22.4,26.1,0.9,4.8,18.7,39600
Indonesia,12-07-2001,30.7,23,25.9,1.9,4.4,18,33988.35
Indonesia,13-07-2001,29.6,22.7,25,6.3,5.4,19.1,30810.29
Indonesia,14-07-2001,30.6,22.5,26.2,0.3,8.3,23.4,36820.39
Indonesia,15-07-2001,31.3,23,26.2,2.4,7.4,27,39600
Indonesia,16-07-2001,31.6,22.6,26.3,6.9,7.1,24.1,38692.99
Indonesia,17-07-2001,27.5,22.6,24.6,13.1,5.6,20.9,32732.41
Indonesia,18-07-2001,29.7,21.7,24.8,3.4,3.3,18.4,36669.05
Indonesia,19-07-2001,30.6,22.2,25.5,1.9,5.2,22.7,36158.84
Indonesia,20-07-2001,29.7,22.4,25,4.1,6.9,23,29374.96
Indonesia,21-07-2001,31,22.3,25.9,1.9,5.3,23.4,39600
Indonesia,22-07-2001,30.3,22.4,25.7,6.7,5,20.9,39600
Indonesia,23-07-2001,31.4,22.2,26,5.1,5.8,22.7,39450.72
Indonesia,24-07-2001,29.3,23.2,25.6,3.2,6,23.4,36630.82
Indonesia,25-07-2001,28.1,23,25,6.5,7.4,23.4,36116.8
Indonesia,26-07-2001,27.4,22.6,24.5,8.7,5.1,19.1,23919.45
Indonesia,27-07-2001,29.3,22.5,25,6.7,6.2,21.2,26424.29
Indonesia,28-07-2001,28.9,22.1,24.9,6.6,6.6,23.4,34225.65
Indonesia,29-07-2001,29.4,22.2,25,4.9,5.8,24.8,28857.12
Indonesia,30-07-2001,29,22.3,25.1,7.2,6,23,36733.54
Indonesia,31-07-2001,28.8,22.8,24.9,8.9,7.2,21.6,31575.17
Indonesia,01-08-2001,26.4,22.4,23.9,12.3,5.4,18,17453.79
Indonesia,02-08-2001,26.6,22,23.7,1.1,5.5,16.9,10987.29
Indonesia,03-08-2001,26.4,22.1,23.6,5.6,7.4,25.2,16405.85
Indonesia,04-08-2001,28,21.7,23.9,0.7,8.7,31.3,23137.61
Indonesia,05-08-2001,29.9,21.7,25.4,0,9,26.6,39577.1
Indonesia,06-08-2001,29.8,20,24.8,0,8.2,21.2,39623.11
Indonesia,07-08-2001,30.6,20,24.5,0,6.8,16.9,39494.29
Indonesia,08-08-2001,31.1,21.7,25.8,0,6.5,23.4,36417.85
Indonesia,09-08-2001,29.2,22.6,25.1,7.7,7.5,24.1,36775.69
Indonesia,10-08-2001,28.8,22,24.6,4.3,6.2,29.2,29653.48
Indonesia,11-08-2001,30.9,21.9,25.7,0.1,6.5,21.6,32400
Indonesia,12-08-2001,30.4,21.2,25.2,0,7.6,20.2,37094.89
Indonesia,13-08-2001,30.7,19.2,24.9,0,9.2,21.6,38397.6
Indonesia,14-08-2001,31.3,20.9,25.6,0,9.4,24.1,39614.45
Indonesia,15-08-2001,31.1,21.6,25.8,0,7.9,24.1,38736.91
Indonesia,16-08-2001,30.8,21.3,25.8,0,9.5,27.4,34443.43
Indonesia,17-08-2001,31.4,22.5,26.3,0,9.3,22.3,29636.29
Indonesia,18-08-2001,30.5,22.2,26,0,11,24.5,39258.43
Indonesia,19-08-2001,29.9,22,25.9,0,9.9,20.9,36421.58
Indonesia,20-08-2001,31.5,22.4,26.7,0.2,8.9,26.3,39600
Indonesia,21-08-2001,32.7,22.7,27.2,0.7,7.1,24.1,39725.52
Indonesia,22-08-2001,31.8,23.6,26.9,0.5,7.4,25.9,39352.73
Indonesia,23-08-2001,32.8,22.9,27.2,0.3,8.6,27.7,38863.32
Indonesia,24-08-2001,33,23,27.1,0.8,7.2,21.6,37613.46
Indonesia,25-08-2001,31.8,23.8,27.1,2.8,5.8,22.3,36072.31
Indonesia,26-08-2001,30.8,23.7,26.7,0.5,6.1,24.8,39077.38
Indonesia,27-08-2001,30.9,23.5,26.5,4.8,6.1,25.9,35403.02
Indonesia,28-08-2001,28,23.1,24.9,6.7,4.7,22.3,25304.65
Indonesia,29-08-2001,32.1,22.6,26.8,1.5,7,24.8,38626.63
Indonesia,30-08-2001,31.9,23.8,27,6.5,6.2,29.2,39600
Indonesia,31-08-2001,30.3,22.5,26,10.4,8.9,25.2,37719.54
Indonesia,01-09-2001,30.5,22.4,25.8,1.3,5.9,18.4,38018.99
Indonesia,02-09-2001,31,22.8,26.5,0.6,6.5,21.6,38032.59
Indonesia,03-09-2001,31.5,22.5,26.6,2.9,6.8,19.1,39600
Indonesia,04-09-2001,31,23.9,26.6,3.2,8.1,24.5,36159.05
Indonesia,05-09-2001,30.3,22.9,26,5.7,6.9,29.5,35639.27
Indonesia,06-09-2001,31.4,22.7,26.4,6,7.4,28.8,39600
Indonesia,07-09-2001,30.2,22.8,25.5,2.3,8,26.3,37263.32
Indonesia,08-09-2001,30.2,22.5,25.3,9.6,6.9,28.8,35888.45
Indonesia,09-09-2001,30.8,22.7,26,0.5,7.2,27.4,39770.21
Indonesia,10-09-2001,30.3,22.6,25.6,6.6,7.2,24.5,37522.77
Indonesia,11-09-2001,30.3,22.3,25.3,8.2,8.6,31.3,37888.5
Indonesia,12-09-2001,30.8,22.1,25.3,7.9,10.7,23,36547.85
Indonesia,13-09-2001,29.7,22.6,25.4,4.3,7.9,22.7,34149
Indonesia,14-09-2001,31.1,22.7,25.7,4.7,6.7,23,36206.68
Indonesia,15-09-2001,31.1,22.8,26.1,8.1,8,24.1,39600
Indonesia,16-09-2001,31.8,22.4,26.7,1.3,7.6,27,39600
Indonesia,17-09-2001,31,23,25.9,11.7,5.5,25.2,30873.78
Indonesia,18-09-2001,30.7,21.9,25.8,6.7,6.5,21.6,38829.77
Indonesia,19-09-2001,29.3,22.4,25.1,12.9,6.2,22,32468.6
Indonesia,20-09-2001,29,22.3,24.9,9.7,5.8,22.7,35042.11
Indonesia,21-09-2001,27.1,22.3,24.3,14.3,3.6,21.2,18067.8
Indonesia,22-09-2001,30,22.5,25.4,7.5,5,23.8,35292.68
Indonesia,23-09-2001,30.6,22.7,25.2,23.1,6.9,21.6,34911.74
Indonesia,24-09-2001,30.2,22.4,25.3,4.6,6.5,26.3,36355.64
Indonesia,25-09-2001,32,22.7,26.6,10.7,4.7,23,38334.8
Indonesia,26-09-2001,28.3,22.9,24.7,33.9,8.4,23.4,18124.96
Indonesia,27-09-2001,30.1,23,25.6,7.3,3.9,16.9,31951.22
Indonesia,28-09-2001,29.4,22.6,24.8,11.5,7.6,21.6,33632.04
Indonesia,29-09-2001,26.4,22.8,23.7,29.8,5.5,19.8,0
Indonesia,30-09-2001,30.5,22.4,25,13.2,6.9,29.2,16317.84
Indonesia,01-10-2001,28.9,22.5,24.5,10.2,7.3,20.2,12848.81
Indonesia,02-10-2001,29.5,23,25.5,5.8,5.4,21.6,26566.99
Indonesia,03-10-2001,31.1,22.5,25.6,18.2,5.6,22.3,35468.4
Indonesia,04-10-2001,25.9,22.7,23.8,36.1,6.6,20.5,9118.47
Indonesia,05-10-2001,30.4,22.2,25.4,9.5,4.7,26.6,36084.01
Indonesia,06-10-2001,31,22.3,25.7,13.7,5.9,27.4,39060.32
Indonesia,07-10-2001,24.4,22.6,23.3,38.8,7,19.1,2121.36
Indonesia,08-10-2001,30.6,22.2,25.5,5,7.4,30.6,35331.19
Indonesia,09-10-2001,31.6,22.2,26.2,1,7.6,28.8,38539.73
Indonesia,10-10-2001,32.1,22.4,26,9.6,7.6,26.3,32856.55
Indonesia,11-10-2001,32.8,23,25.9,28.4,7,29.9,35166.44
Indonesia,12-10-2001,29.3,22.7,25.5,4.2,9.6,29.9,25214.36
Indonesia,13-10-2001,31.7,22.2,25.9,3.5,7.1,28.4,36473.89
Indonesia,14-10-2001,31.1,22.7,25.7,12.1,6.9,29.2,31357.41
Indonesia,15-10-2001,31.7,22.8,26.5,0.5,7.8,26.6,31181.39
Indonesia,16-10-2001,31.5,22.6,26.3,11.8,5.2,23.4,37693.84
Indonesia,17-10-2001,30.1,23.2,25.3,12.5,4.7,20.5,33059.22
Indonesia,18-10-2001,29.8,22.7,24.9,21.1,6.2,22,23724.06
Indonesia,19-10-2001,30.5,22.8,25.6,19.3,4.8,19.4,29748.09
Indonesia,20-10-2001,30.1,22.7,25.2,21.7,7.4,28.4,32389.78
Indonesia,21-10-2001,30.5,22.7,25.3,9.6,4.7,18.7,29576.2
Indonesia,22-10-2001,31.6,22.5,26.1,29.2,5.9,21.2,37795.54
Indonesia,23-10-2001,28.8,22.9,24.9,11.2,6.4,22.3,12098.65
Indonesia,24-10-2001,29.4,22.3,25.1,8.9,7.7,22,26960.36
Indonesia,25-10-2001,28.6,22.7,24.6,8.6,5,19.4,13952.23
Indonesia,26-10-2001,31.7,22.8,26.5,1.8,7.1,23,35654.3
Indonesia,27-10-2001,30.9,23,25.6,9.3,4.8,20.9,32368.21
Indonesia,28-10-2001,30.8,22.6,25.7,7.3,5.8,22,38016.55
Indonesia,29-10-2001,26.4,23.2,24.5,12.1,6.5,16.9,18969.91
Indonesia,30-10-2001,30.6,22.5,25.5,5.5,5,21.2,33349.65
Indonesia,31-10-2001,29.7,22.6,24.8,23.2,5.8,23,29312.3
Indonesia,01-11-2001,29.9,22.4,24.8,8.5,5.5,19.4,22814.88
Indonesia,02-11-2001,29.5,22.3,24,14.7,4.4,14.8,3433.34
Indonesia,03-11-2001,28,22.2,24.6,2.5,4.3,23.8,6702.59
Indonesia,04-11-2001,29.3,23.1,25.3,13.8,4.5,23.4,30944.3
Indonesia,05-11-2001,26.4,22.2,24,18.8,4.2,17.3,20405.11
Indonesia,06-11-2001,26.6,22.3,23.9,21.3,5.8,18.4,11420.42
Indonesia,07-11-2001,28.8,22.5,24.6,16.9,5,19.8,26452.91
Indonesia,08-11-2001,29.5,22.6,25,8.1,9.3,27,20667.21
Indonesia,09-11-2001,25.8,22.5,23.8,32.7,8.5,15.8,623.62
Indonesia,10-11-2001,26.5,22.1,24.2,10.5,5.3,16.2,6960.45
Indonesia,11-11-2001,31.1,22.4,26.3,1,5.8,22,33522.43
Indonesia,12-11-2001,30.1,23.1,25.8,2.8,5.1,24.5,39309.51
Indonesia,13-11-2001,30,23.1,25.6,16.3,6.1,20.9,36878.71
